x_num,x_den,y_num,y_den,x_float,y_float
-7,5,121,5,-1.4,24.2
23,5,122,5,4.6,24.4
28,5,122,5,5.6,24.4
-4,5,122,5,-0.8,24.4
29,5,122,5,5.8,24.4
2,5,122,5,0.4,24.4
-2,5,119,5,-0.4,23.8
32,5,121,5,6.4,24.2
-6,5,116,5,-1.2,23.2
-3,5,122,5,-0.6,24.4
-7,5,119,5,-1.4,23.8
27,5,119,5,5.4,23.8
31,5,116,5,6.2,23.2
32,5,119,5,6.4,23.8
36,5,116,5,7.2,23.2
-11,5,116,5,-2.2,23.2
11,5,25,1,2.2,25.0
6,5,25,1,1.2,25.0
1,5,25,1,0.2,25.0
16,5,25,1,3.2,25.0
21,5,25,1,4.2,25.0
3,1,123,5,3.0,24.6
4,1,123,5,4.0,24.6
2,1,123,5,2.0,24.6
5,1,123,5,5.0,24.6
1,1,123,5,1.0,24.6
0,1,123,5,0.0,24.6
11,5,126,5,2.2,25.2
6,5,126,5,1.2,25.2
1,5,126,5,0.2,25.2
16,5,126,5,3.2,25.2
21,5,126,5,4.2,25.2
14,5,126,5,2.8,25.2
9,5,126,5,1.8,25.2
4,5,126,5,0.8,25.2
19,5,126,5,3.8,25.2
24,5,126,5,4.8,25.2
-1,5,126,5,-0.2,25.2
26,5,126,5,5.2,25.2
3,1,121,5,3.0,24.2
4,1,121,5,4.0,24.2
2,1,121,5,2.0,24.2
5,1,121,5,5.0,24.2
1,1,121,5,1.0,24.2
0,1,121,5,0.0,24.2
11,5,124,5,2.2,24.8
6,5,124,5,1.2,24.8
1,5,124,5,0.2,24.8
16,5,124,5,3.2,24.8
21,5,124,5,4.2,24.8
14,5,124,5,2.8,24.8
9,5,124,5,1.8,24.8
4,5,124,5,0.8,24.8
19,5,124,5,3.8,24.8
24,5,124,5,4.8,24.8
-1,5,124,5,-0.2,24.8
-1,1,121,5,-1.0,24.2
26,5,124,5,5.2,24.8
6,1,121,5,6.0,24.2
-4,5,124,5,-0.8,24.8
29,5,124,5,5.8,24.8
22,5,25,1,4.4,25.0
17,5,25,1,3.4,25.0
12,5,25,1,2.4,25.0
7,5,25,1,1.4,25.0
2,5,25,1,0.4,25.0
3,1,127,5,3.0,25.4
4,1,127,5,4.0,25.4
2,1,127,5,2.0,25.4
5,1,127,5,5.0,25.4
1,1,127,5,1.0,25.4
0,1,127,5,0.0,25.4
3,5,25,1,0.6,25.0
8,5,25,1,1.6,25.0
13,5,25,1,2.6,25.0
18,5,25,1,3.6,25.0
23,5,25,1,4.6,25.0
17,5,128,5,3.4,25.6
12,5,128,5,2.4,25.6
7,5,128,5,1.4,25.6
2,5,128,5,0.4,25.6
-2,5,25,1,-0.4,25.0
-6,5,122,5,-1.2,24.4
3,1,129,5,3.0,25.8
4,1,129,5,4.0,25.8
2,1,129,5,2.0,25.8
1,1,129,5,1.0,25.8
14,5,25,1,2.8,25.0
9,5,25,1,1.8,25.0
4,5,25,1,0.8,25.0
19,5,25,1,3.8,25.0
24,5,25,1,4.8,25.0
18,5,128,5,3.6,25.6
13,5,128,5,2.6,25.6
8,5,128,5,1.6,25.6
23,5,128,5,4.6,25.6
27,5,25,1,5.4,25.0
31,5,122,5,6.2,24.4
-2,1,119,5,-2.0,23.8
-2,1,113,5,-2.0,22.6
-7,5,117,5,-1.4,23.4
-3,5,24,1,-0.6,24.0
-7,5,123,5,-1.4,24.6
-4,5,121,5,-0.8,24.2
0,1,124,5,0.0,24.8
-8,5,118,5,-1.6,23.6
-11,5,114,5,-2.2,22.8
-14,5,22,1,-2.8,22.0
3,5,128,5,0.6,25.6
-1,5,25,1,-0.2,25.0
-1,1,122,5,-1.0,24.4
-9,5,119,5,-1.8,23.8
-12,5,23,1,-2.4,23.0
-8,5,24,1,-1.6,24.0
-1,1,123,5,-1.0,24.6
-1,1,124,5,-1.0,24.8
-2,5,128,5,-0.4,25.6
-9,5,121,5,-1.8,24.2
-6,5,25,1,-1.2,25.0
-13,5,118,5,-2.6,23.6
-2,1,122,5,-2.0,24.4
28,5,24,1,5.6,24.0
32,5,117,5,6.4,23.4
7,1,113,5,7.0,22.6
36,5,114,5,7.2,22.8
39,5,22,1,7.8,22.0
33,5,118,5,6.6,23.6
29,5,121,5,5.8,24.2
5,1,124,5,5.0,24.8
22,5,128,5,4.4,25.6
26,5,25,1,5.2,25.0
6,1,122,5,6.0,24.4
34,5,119,5,6.8,23.8
37,5,23,1,7.4,23.0
33,5,24,1,6.6,24.0
7,1,119,5,7.0,23.8
32,5,123,5,6.4,24.6
-4,5,25,1,-0.8,25.0
-8,5,122,5,-1.6,24.4
29,5,25,1,5.8,25.0
33,5,122,5,6.6,24.4
-9,5,24,1,-1.8,24.0
-13,5,117,5,-2.6,23.4
-6,5,124,5,-1.2,24.8
-2,1,121,5,-2.0,24.2
-3,5,128,5,-0.6,25.6
-7,5,25,1,-1.4,25.0
6,1,123,5,6.0,24.6
34,5,24,1,6.8,24.0
31,5,124,5,6.2,24.8
28,5,128,5,5.6,25.6
38,5,117,5,7.6,23.4
7,1,121,5,7.0,24.2
32,5,25,1,6.4,25.0
6,1,124,5,6.0,24.8
34,5,121,5,6.8,24.2
27,5,128,5,5.4,25.6
31,5,25,1,6.2,25.0
38,5,118,5,7.6,23.6
7,1,122,5,7.0,24.4
3,1,24,1,3.0,24.0
4,1,24,1,4.0,24.0
2,1,24,1,2.0,24.0
5,1,24,1,5.0,24.0
1,1,24,1,1.0,24.0
0,1,24,1,0.0,24.0
11,5,123,5,2.2,24.6
6,5,123,5,1.2,24.6
1,5,123,5,0.2,24.6
-4,5,123,5,-0.8,24.6
16,5,123,5,3.2,24.6
21,5,123,5,4.2,24.6
22,5,124,5,4.4,24.8
17,5,124,5,3.4,24.8
12,5,124,5,2.4,24.8
7,5,124,5,1.4,24.8
2,5,124,5,0.4,24.8
-3,5,124,5,-0.6,24.8
3,5,124,5,0.6,24.8
8,5,124,5,1.6,24.8
13,5,124,5,2.6,24.8
18,5,124,5,3.6,24.8
23,5,124,5,4.6,24.8
28,5,124,5,5.6,24.8
3,5,127,5,0.6,25.4
-2,5,127,5,-0.4,25.4
8,5,127,5,1.6,25.4
13,5,127,5,2.6,25.4
18,5,127,5,3.6,25.4
14,5,123,5,2.8,24.6
9,5,123,5,1.8,24.6
4,5,123,5,0.8,24.6
19,5,123,5,3.8,24.6
24,5,123,5,4.8,24.6
29,5,123,5,5.8,24.6
11,5,127,5,2.2,25.4
6,5,127,5,1.2,25.4
1,5,127,5,0.2,25.4
16,5,127,5,3.2,25.4
21,5,127,5,4.2,25.4
26,5,127,5,5.2,25.4
22,5,127,5,4.4,25.4
17,5,127,5,3.4,25.4
12,5,127,5,2.4,25.4
7,5,127,5,1.4,25.4
27,5,127,5,5.4,25.4
14,5,127,5,2.8,25.4
9,5,127,5,1.8,25.4
4,5,127,5,0.8,25.4
-1,5,127,5,-0.2,25.4
19,5,127,5,3.8,25.4
24,5,127,5,4.8,25.4
-1,5,123,5,-0.2,24.6
3,5,126,5,0.6,25.2
8,5,126,5,1.6,25.2
13,5,126,5,2.6,25.2
18,5,126,5,3.6,25.2
23,5,126,5,4.6,25.2
28,5,126,5,5.6,25.2
-2,5,126,5,-0.4,25.2
-6,5,123,5,-1.2,24.6
17,5,126,5,3.4,25.2
12,5,126,5,2.4,25.2
7,5,126,5,1.4,25.2
2,5,126,5,0.4,25.2
-3,5,126,5,-0.6,25.2
22,5,126,5,4.4,25.2
26,5,123,5,5.2,24.6
31,5,123,5,6.2,24.6
27,5,126,5,5.4,25.2
-7,5,126,5,-1.4,25.2
23,5,127,5,4.6,25.4
28,5,127,5,5.6,25.4
-4,5,127,5,-0.8,25.4
29,5,127,5,5.8,25.4
2,5,127,5,0.4,25.4
-2,5,124,5,-0.4,24.8
32,5,126,5,6.4,25.2
-6,5,121,5,-1.2,24.2
-3,5,127,5,-0.6,25.4
-7,5,124,5,-1.4,24.8
27,5,124,5,5.4,24.8
31,5,121,5,6.2,24.2
32,5,124,5,6.4,24.8
36,5,121,5,7.2,24.2
-11,5,121,5,-2.2,24.2
11,5,26,1,2.2,26.0
6,5,26,1,1.2,26.0
1,5,26,1,0.2,26.0
16,5,26,1,3.2,26.0
21,5,26,1,4.2,26.0
3,1,128,5,3.0,25.6
4,1,128,5,4.0,25.6
2,1,128,5,2.0,25.6
5,1,128,5,5.0,25.6
1,1,128,5,1.0,25.6
0,1,128,5,0.0,25.6
11,5,131,5,2.2,26.2
6,5,131,5,1.2,26.2
1,5,131,5,0.2,26.2
16,5,131,5,3.2,26.2
21,5,131,5,4.2,26.2
14,5,131,5,2.8,26.2
9,5,131,5,1.8,26.2
4,5,131,5,0.8,26.2
19,5,131,5,3.8,26.2
24,5,131,5,4.8,26.2
-1,5,131,5,-0.2,26.2
26,5,131,5,5.2,26.2
3,1,126,5,3.0,25.2
4,1,126,5,4.0,25.2
2,1,126,5,2.0,25.2
5,1,126,5,5.0,25.2
1,1,126,5,1.0,25.2
0,1,126,5,0.0,25.2
11,5,129,5,2.2,25.8
6,5,129,5,1.2,25.8
1,5,129,5,0.2,25.8
16,5,129,5,3.2,25.8
21,5,129,5,4.2,25.8
14,5,129,5,2.8,25.8
9,5,129,5,1.8,25.8
4,5,129,5,0.8,25.8
19,5,129,5,3.8,25.8
24,5,129,5,4.8,25.8
-1,5,129,5,-0.2,25.8
-1,1,126,5,-1.0,25.2
26,5,129,5,5.2,25.8
6,1,126,5,6.0,25.2
-4,5,129,5,-0.8,25.8
29,5,129,5,5.8,25.8
22,5,26,1,4.4,26.0
17,5,26,1,3.4,26.0
12,5,26,1,2.4,26.0
7,5,26,1,1.4,26.0
2,5,26,1,0.4,26.0
3,1,132,5,3.0,26.4
4,1,132,5,4.0,26.4
2,1,132,5,2.0,26.4
5,1,132,5,5.0,26.4
1,1,132,5,1.0,26.4
0,1,132,5,0.0,26.4
3,5,26,1,0.6,26.0
8,5,26,1,1.6,26.0
13,5,26,1,2.6,26.0
18,5,26,1,3.6,26.0
23,5,26,1,4.6,26.0
17,5,133,5,3.4,26.6
12,5,133,5,2.4,26.6
7,5,133,5,1.4,26.6
2,5,133,5,0.4,26.6
-2,5,26,1,-0.4,26.0
-6,5,127,5,-1.2,25.4
3,1,134,5,3.0,26.8
4,1,134,5,4.0,26.8
2,1,134,5,2.0,26.8
1,1,134,5,1.0,26.8
14,5,26,1,2.8,26.0
9,5,26,1,1.8,26.0
4,5,26,1,0.8,26.0
19,5,26,1,3.8,26.0
24,5,26,1,4.8,26.0
18,5,133,5,3.6,26.6
13,5,133,5,2.6,26.6
8,5,133,5,1.6,26.6
23,5,133,5,4.6,26.6
27,5,26,1,5.4,26.0
31,5,127,5,6.2,25.4
-2,1,124,5,-2.0,24.8
-2,1,118,5,-2.0,23.6
-7,5,122,5,-1.4,24.4
-3,5,25,1,-0.6,25.0
-7,5,128,5,-1.4,25.6
-4,5,126,5,-0.8,25.2
0,1,129,5,0.0,25.8
-8,5,123,5,-1.6,24.6
-11,5,119,5,-2.2,23.8
-14,5,23,1,-2.8,23.0
3,5,133,5,0.6,26.6
-1,5,26,1,-0.2,26.0
-1,1,127,5,-1.0,25.4
-9,5,124,5,-1.8,24.8
-12,5,24,1,-2.4,24.0
-8,5,25,1,-1.6,25.0
-1,1,128,5,-1.0,25.6
-1,1,129,5,-1.0,25.8
-2,5,133,5,-0.4,26.6
-9,5,126,5,-1.8,25.2
-6,5,26,1,-1.2,26.0
-13,5,123,5,-2.6,24.6
-2,1,127,5,-2.0,25.4
28,5,25,1,5.6,25.0
32,5,122,5,6.4,24.4
7,1,118,5,7.0,23.6
36,5,119,5,7.2,23.8
39,5,23,1,7.8,23.0
33,5,123,5,6.6,24.6
29,5,126,5,5.8,25.2
5,1,129,5,5.0,25.8
22,5,133,5,4.4,26.6
26,5,26,1,5.2,26.0
6,1,127,5,6.0,25.4
34,5,124,5,6.8,24.8
37,5,24,1,7.4,24.0
33,5,25,1,6.6,25.0
7,1,124,5,7.0,24.8
32,5,128,5,6.4,25.6
-4,5,26,1,-0.8,26.0
-8,5,127,5,-1.6,25.4
29,5,26,1,5.8,26.0
33,5,127,5,6.6,25.4
-9,5,25,1,-1.8,25.0
-13,5,122,5,-2.6,24.4
-6,5,129,5,-1.2,25.8
-2,1,126,5,-2.0,25.2
-3,5,133,5,-0.6,26.6
-7,5,26,1,-1.4,26.0
6,1,128,5,6.0,25.6
34,5,25,1,6.8,25.0
31,5,129,5,6.2,25.8
28,5,133,5,5.6,26.6
38,5,122,5,7.6,24.4
7,1,126,5,7.0,25.2
32,5,26,1,6.4,26.0
6,1,129,5,6.0,25.8
34,5,126,5,6.8,25.2
27,5,133,5,5.4,26.6
31,5,26,1,6.2,26.0
38,5,123,5,7.6,24.6
7,1,127,5,7.0,25.4
3,1,25,1,3.0,25.0
4,1,25,1,4.0,25.0
2,1,25,1,2.0,25.0
5,1,25,1,5.0,25.0
1,1,25,1,1.0,25.0
0,1,25,1,0.0,25.0
11,5,128,5,2.2,25.6
6,5,128,5,1.2,25.6
1,5,128,5,0.2,25.6
-4,5,128,5,-0.8,25.6
16,5,128,5,3.2,25.6
21,5,128,5,4.2,25.6
22,5,129,5,4.4,25.8
17,5,129,5,3.4,25.8
12,5,129,5,2.4,25.8
7,5,129,5,1.4,25.8
2,5,129,5,0.4,25.8
-3,5,129,5,-0.6,25.8
3,5,129,5,0.6,25.8
8,5,129,5,1.6,25.8
13,5,129,5,2.6,25.8
18,5,129,5,3.6,25.8
23,5,129,5,4.6,25.8
28,5,129,5,5.6,25.8
3,5,132,5,0.6,26.4
-2,5,132,5,-0.4,26.4
8,5,132,5,1.6,26.4
13,5,132,5,2.6,26.4
18,5,132,5,3.6,26.4
14,5,128,5,2.8,25.6
9,5,128,5,1.8,25.6
4,5,128,5,0.8,25.6
19,5,128,5,3.8,25.6
24,5,128,5,4.8,25.6
29,5,128,5,5.8,25.6
11,5,132,5,2.2,26.4
6,5,132,5,1.2,26.4
1,5,132,5,0.2,26.4
16,5,132,5,3.2,26.4
21,5,132,5,4.2,26.4
26,5,132,5,5.2,26.4
22,5,132,5,4.4,26.4
17,5,132,5,3.4,26.4
12,5,132,5,2.4,26.4
7,5,132,5,1.4,26.4
27,5,132,5,5.4,26.4
14,5,132,5,2.8,26.4
9,5,132,5,1.8,26.4
4,5,132,5,0.8,26.4
-1,5,132,5,-0.2,26.4
19,5,132,5,3.8,26.4
24,5,132,5,4.8,26.4
-1,5,128,5,-0.2,25.6
3,5,131,5,0.6,26.2
8,5,131,5,1.6,26.2
13,5,131,5,2.6,26.2
18,5,131,5,3.6,26.2
23,5,131,5,4.6,26.2
28,5,131,5,5.6,26.2
-2,5,131,5,-0.4,26.2
-6,5,128,5,-1.2,25.6
17,5,131,5,3.4,26.2
12,5,131,5,2.4,26.2
7,5,131,5,1.4,26.2
2,5,131,5,0.4,26.2
-3,5,131,5,-0.6,26.2
22,5,131,5,4.4,26.2
26,5,128,5,5.2,25.6
31,5,128,5,6.2,25.6
27,5,131,5,5.4,26.2
-7,5,131,5,-1.4,26.2
23,5,132,5,4.6,26.4
28,5,132,5,5.6,26.4
-4,5,132,5,-0.8,26.4
29,5,132,5,5.8,26.4
2,5,132,5,0.4,26.4
-2,5,129,5,-0.4,25.8
32,5,131,5,6.4,26.2
-6,5,126,5,-1.2,25.2
-3,5,132,5,-0.6,26.4
-7,5,129,5,-1.4,25.8
27,5,129,5,5.4,25.8
31,5,126,5,6.2,25.2
32,5,129,5,6.4,25.8
36,5,126,5,7.2,25.2
-11,5,126,5,-2.2,25.2
11,5,27,1,2.2,27.0
6,5,27,1,1.2,27.0
1,5,27,1,0.2,27.0
16,5,27,1,3.2,27.0
21,5,27,1,4.2,27.0
3,1,131,5,3.0,26.2
4,1,131,5,4.0,26.2
2,1,131,5,2.0,26.2
5,1,131,5,5.0,26.2
1,1,131,5,1.0,26.2
0,1,131,5,0.0,26.2
11,5,134,5,2.2,26.8
6,5,134,5,1.2,26.8
1,5,134,5,0.2,26.8
16,5,134,5,3.2,26.8
21,5,134,5,4.2,26.8
14,5,134,5,2.8,26.8
9,5,134,5,1.8,26.8
4,5,134,5,0.8,26.8
19,5,134,5,3.8,26.8
24,5,134,5,4.8,26.8
-1,5,134,5,-0.2,26.8
-1,1,131,5,-1.0,26.2
26,5,134,5,5.2,26.8
6,1,131,5,6.0,26.2
-4,5,134,5,-0.8,26.8
29,5,134,5,5.8,26.8
22,5,27,1,4.4,27.0
17,5,27,1,3.4,27.0
12,5,27,1,2.4,27.0
7,5,27,1,1.4,27.0
2,5,27,1,0.4,27.0
3,1,137,5,3.0,27.4
4,1,137,5,4.0,27.4
2,1,137,5,2.0,27.4
5,1,137,5,5.0,27.4
1,1,137,5,1.0,27.4
0,1,137,5,0.0,27.4
3,1,133,5,3.0,26.6
4,1,133,5,4.0,26.6
2,1,133,5,2.0,26.6
5,1,133,5,5.0,26.6
1,1,133,5,1.0,26.6
0,1,133,5,0.0,26.6
11,5,136,5,2.2,27.2
6,5,136,5,1.2,27.2
1,5,136,5,0.2,27.2
16,5,136,5,3.2,27.2
21,5,136,5,4.2,27.2
14,5,136,5,2.8,27.2
9,5,136,5,1.8,27.2
4,5,136,5,0.8,27.2
19,5,136,5,3.8,27.2
24,5,136,5,4.8,27.2
-1,5,136,5,-0.2,27.2
26,5,136,5,5.2,27.2
3,5,27,1,0.6,27.0
8,5,27,1,1.6,27.0
13,5,27,1,2.6,27.0
18,5,27,1,3.6,27.0
23,5,27,1,4.6,27.0
17,5,138,5,3.4,27.6
12,5,138,5,2.4,27.6
7,5,138,5,1.4,27.6
2,5,138,5,0.4,27.6
-2,5,27,1,-0.4,27.0
-6,5,132,5,-1.2,26.4
3,1,139,5,3.0,27.8
4,1,139,5,4.0,27.8
2,1,139,5,2.0,27.8
1,1,139,5,1.0,27.8
14,5,27,1,2.8,27.0
9,5,27,1,1.8,27.0
4,5,27,1,0.8,27.0
19,5,27,1,3.8,27.0
24,5,27,1,4.8,27.0
18,5,138,5,3.6,27.6
13,5,138,5,2.6,27.6
8,5,138,5,1.6,27.6
23,5,138,5,4.6,27.6
27,5,27,1,5.4,27.0
31,5,132,5,6.2,26.4
-2,1,129,5,-2.0,25.8
-2,1,123,5,-2.0,24.6
-7,5,127,5,-1.4,25.4
-3,5,26,1,-0.6,26.0
-7,5,133,5,-1.4,26.6
-4,5,131,5,-0.8,26.2
0,1,134,5,0.0,26.8
-8,5,128,5,-1.6,25.6
-11,5,124,5,-2.2,24.8
-14,5,24,1,-2.8,24.0
3,5,138,5,0.6,27.6
-1,5,27,1,-0.2,27.0
-1,1,132,5,-1.0,26.4
-9,5,129,5,-1.8,25.8
-12,5,25,1,-2.4,25.0
-8,5,26,1,-1.6,26.0
-1,1,134,5,-1.0,26.8
-2,5,138,5,-0.4,27.6
-9,5,131,5,-1.8,26.2
-6,5,27,1,-1.2,27.0
-13,5,128,5,-2.6,25.6
-2,1,132,5,-2.0,26.4
-1,1,133,5,-1.0,26.6
28,5,26,1,5.6,26.0
32,5,127,5,6.4,25.4
7,1,123,5,7.0,24.6
36,5,124,5,7.2,24.8
39,5,24,1,7.8,24.0
33,5,128,5,6.6,25.6
29,5,131,5,5.8,26.2
5,1,134,5,5.0,26.8
22,5,138,5,4.4,27.6
26,5,27,1,5.2,27.0
6,1,132,5,6.0,26.4
34,5,129,5,6.8,25.8
37,5,25,1,7.4,25.0
33,5,26,1,6.6,26.0
7,1,129,5,7.0,25.8
32,5,133,5,6.4,26.6
-4,5,27,1,-0.8,27.0
-8,5,132,5,-1.6,26.4
29,5,27,1,5.8,27.0
33,5,132,5,6.6,26.4
-9,5,26,1,-1.8,26.0
-13,5,127,5,-2.6,25.4
-6,5,134,5,-1.2,26.8
-2,1,131,5,-2.0,26.2
-3,5,138,5,-0.6,27.6
-7,5,27,1,-1.4,27.0
6,1,134,5,6.0,26.8
34,5,131,5,6.8,26.2
27,5,138,5,5.4,27.6
31,5,27,1,6.2,27.0
38,5,128,5,7.6,25.6
7,1,132,5,7.0,26.4
6,1,133,5,6.0,26.6
34,5,26,1,6.8,26.0
31,5,134,5,6.2,26.8
28,5,138,5,5.6,27.6
38,5,127,5,7.6,25.4
7,1,131,5,7.0,26.2
32,5,27,1,6.4,27.0
3,1,26,1,3.0,26.0
4,1,26,1,4.0,26.0
2,1,26,1,2.0,26.0
5,1,26,1,5.0,26.0
1,1,26,1,1.0,26.0
0,1,26,1,0.0,26.0
11,5,133,5,2.2,26.6
6,5,133,5,1.2,26.6
1,5,133,5,0.2,26.6
-4,5,133,5,-0.8,26.6
16,5,133,5,3.2,26.6
21,5,133,5,4.2,26.6
22,5,134,5,4.4,26.8
17,5,134,5,3.4,26.8
12,5,134,5,2.4,26.8
7,5,134,5,1.4,26.8
2,5,134,5,0.4,26.8
-3,5,134,5,-0.6,26.8
3,5,134,5,0.6,26.8
8,5,134,5,1.6,26.8
13,5,134,5,2.6,26.8
18,5,134,5,3.6,26.8
23,5,134,5,4.6,26.8
28,5,134,5,5.6,26.8
3,5,137,5,0.6,27.4
-2,5,137,5,-0.4,27.4
8,5,137,5,1.6,27.4
13,5,137,5,2.6,27.4
18,5,137,5,3.6,27.4
14,5,137,5,2.8,27.4
9,5,137,5,1.8,27.4
4,5,137,5,0.8,27.4
-1,5,137,5,-0.2,27.4
19,5,137,5,3.8,27.4
24,5,137,5,4.8,27.4
14,5,133,5,2.8,26.6
9,5,133,5,1.8,26.6
4,5,133,5,0.8,26.6
19,5,133,5,3.8,26.6
24,5,133,5,4.8,26.6
29,5,133,5,5.8,26.6
11,5,137,5,2.2,27.4
6,5,137,5,1.2,27.4
1,5,137,5,0.2,27.4
16,5,137,5,3.2,27.4
21,5,137,5,4.2,27.4
26,5,137,5,5.2,27.4
22,5,137,5,4.4,27.4
17,5,137,5,3.4,27.4
12,5,137,5,2.4,27.4
7,5,137,5,1.4,27.4
27,5,137,5,5.4,27.4
-1,5,133,5,-0.2,26.6
3,5,136,5,0.6,27.2
8,5,136,5,1.6,27.2
13,5,136,5,2.6,27.2
18,5,136,5,3.6,27.2
23,5,136,5,4.6,27.2
28,5,136,5,5.6,27.2
-2,5,136,5,-0.4,27.2
-6,5,133,5,-1.2,26.6
17,5,136,5,3.4,27.2
12,5,136,5,2.4,27.2
7,5,136,5,1.4,27.2
2,5,136,5,0.4,27.2
-3,5,136,5,-0.6,27.2
22,5,136,5,4.4,27.2
26,5,133,5,5.2,26.6
31,5,133,5,6.2,26.6
27,5,136,5,5.4,27.2
-7,5,136,5,-1.4,27.2
23,5,137,5,4.6,27.4
28,5,137,5,5.6,27.4
-4,5,137,5,-0.8,27.4
29,5,137,5,5.8,27.4
2,5,137,5,0.4,27.4
-2,5,134,5,-0.4,26.8
32,5,136,5,6.4,27.2
-6,5,131,5,-1.2,26.2
-3,5,137,5,-0.6,27.4
-7,5,134,5,-1.4,26.8
27,5,134,5,5.4,26.8
31,5,131,5,6.2,26.2
32,5,134,5,6.4,26.8
36,5,131,5,7.2,26.2
-11,5,131,5,-2.2,26.2
11,5,28,1,2.2,28.0
6,5,28,1,1.2,28.0
1,5,28,1,0.2,28.0
16,5,28,1,3.2,28.0
21,5,28,1,4.2,28.0
3,1,136,5,3.0,27.2
4,1,136,5,4.0,27.2
2,1,136,5,2.0,27.2
5,1,136,5,5.0,27.2
1,1,136,5,1.0,27.2
0,1,136,5,0.0,27.2
11,5,139,5,2.2,27.8
6,5,139,5,1.2,27.8
1,5,139,5,0.2,27.8
16,5,139,5,3.2,27.8
21,5,139,5,4.2,27.8
14,5,139,5,2.8,27.8
9,5,139,5,1.8,27.8
4,5,139,5,0.8,27.8
19,5,139,5,3.8,27.8
24,5,139,5,4.8,27.8
-1,5,139,5,-0.2,27.8
-1,1,136,5,-1.0,27.2
26,5,139,5,5.2,27.8
6,1,136,5,6.0,27.2
-4,5,139,5,-0.8,27.8
29,5,139,5,5.8,27.8
22,5,28,1,4.4,28.0
17,5,28,1,3.4,28.0
12,5,28,1,2.4,28.0
7,5,28,1,1.4,28.0
2,5,28,1,0.4,28.0
3,1,142,5,3.0,28.4
4,1,142,5,4.0,28.4
2,1,142,5,2.0,28.4
5,1,142,5,5.0,28.4
1,1,142,5,1.0,28.4
0,1,142,5,0.0,28.4
3,1,138,5,3.0,27.6
4,1,138,5,4.0,27.6
2,1,138,5,2.0,27.6
5,1,138,5,5.0,27.6
1,1,138,5,1.0,27.6
0,1,138,5,0.0,27.6
11,5,141,5,2.2,28.2
6,5,141,5,1.2,28.2
1,5,141,5,0.2,28.2
16,5,141,5,3.2,28.2
21,5,141,5,4.2,28.2
14,5,141,5,2.8,28.2
9,5,141,5,1.8,28.2
4,5,141,5,0.8,28.2
19,5,141,5,3.8,28.2
24,5,141,5,4.8,28.2
-1,5,141,5,-0.2,28.2
26,5,141,5,5.2,28.2
3,5,28,1,0.6,28.0
8,5,28,1,1.6,28.0
13,5,28,1,2.6,28.0
18,5,28,1,3.6,28.0
23,5,28,1,4.6,28.0
17,5,143,5,3.4,28.6
12,5,143,5,2.4,28.6
7,5,143,5,1.4,28.6
2,5,143,5,0.4,28.6
-2,5,28,1,-0.4,28.0
-6,5,137,5,-1.2,27.4
3,1,144,5,3.0,28.8
4,1,144,5,4.0,28.8
2,1,144,5,2.0,28.8
1,1,144,5,1.0,28.8
14,5,28,1,2.8,28.0
9,5,28,1,1.8,28.0
4,5,28,1,0.8,28.0
19,5,28,1,3.8,28.0
24,5,28,1,4.8,28.0
18,5,143,5,3.6,28.6
13,5,143,5,2.6,28.6
8,5,143,5,1.6,28.6
23,5,143,5,4.6,28.6
27,5,28,1,5.4,28.0
31,5,137,5,6.2,27.4
-2,1,128,5,-2.0,25.6
-7,5,132,5,-1.4,26.4
-3,5,27,1,-0.6,27.0
-4,5,136,5,-0.8,27.2
0,1,139,5,0.0,27.8
-8,5,133,5,-1.6,26.6
-11,5,129,5,-2.2,25.8
-14,5,25,1,-2.8,25.0
3,5,143,5,0.6,28.6
-1,5,28,1,-0.2,28.0
-1,1,137,5,-1.0,27.4
-9,5,134,5,-1.8,26.8
-12,5,26,1,-2.4,26.0
-8,5,27,1,-1.6,27.0
-2,1,134,5,-2.0,26.8
-7,5,138,5,-1.4,27.6
-1,1,139,5,-1.0,27.8
-2,5,143,5,-0.4,28.6
-9,5,136,5,-1.8,27.2
-6,5,28,1,-1.2,28.0
-13,5,133,5,-2.6,26.6
-2,1,137,5,-2.0,27.4
-1,1,138,5,-1.0,27.6
28,5,27,1,5.6,27.0
32,5,132,5,6.4,26.4
7,1,128,5,7.0,25.6
36,5,129,5,7.2,25.8
39,5,25,1,7.8,25.0
33,5,133,5,6.6,26.6
29,5,136,5,5.8,27.2
5,1,139,5,5.0,27.8
22,5,143,5,4.4,28.6
26,5,28,1,5.2,28.0
6,1,137,5,6.0,27.4
34,5,134,5,6.8,26.8
37,5,26,1,7.4,26.0
33,5,27,1,6.6,27.0
7,1,134,5,7.0,26.8
32,5,138,5,6.4,27.6
-4,5,28,1,-0.8,28.0
-8,5,137,5,-1.6,27.4
29,5,28,1,5.8,28.0
33,5,137,5,6.6,27.4
-9,5,27,1,-1.8,27.0
-13,5,132,5,-2.6,26.4
-6,5,139,5,-1.2,27.8
-2,1,136,5,-2.0,27.2
-3,5,143,5,-0.6,28.6
-7,5,28,1,-1.4,28.0
6,1,139,5,6.0,27.8
34,5,136,5,6.8,27.2
27,5,143,5,5.4,28.6
31,5,28,1,6.2,28.0
38,5,133,5,7.6,26.6
7,1,137,5,7.0,27.4
6,1,138,5,6.0,27.6
34,5,27,1,6.8,27.0
31,5,139,5,6.2,27.8
28,5,143,5,5.6,28.6
38,5,132,5,7.6,26.4
7,1,136,5,7.0,27.2
